gene,tb_mean,healthy_mean,log2_fold_change,p_value,adjusted_p_value,significant
ENSG00000258177,0.4932895603855809,0.5269069624064916,-0.03361740202091068,0.3475268448084813,0.5065481200480731,False
ENSG00000284800,0.11059543148271644,0.10433963648254832,0.006255795000168124,0.34754185796507,0.5065505241588079,False
ENSG00000251221,0.801348489077877,0.7764676761262965,0.02488081295158051,0.34755185745388584,0.5065505241588079,False
ENSG00000275518,0.11179411397300584,0.12361505872228114,-0.011820944749275294,0.34769396639823025,0.5067406132130023,False
ENSG00000183153,0.19203616235817114,0.1712786669918435,0.02075749536632765,0.34773926571571245,0.5067896007000887,False
ENSG00000261212,0.12960026352915704,0.11833325349011002,0.011267010039047023,0.3477546698612869,0.5067950176170386,False
ENSG00000266958,0.7441646688644351,0.7152870585345134,0.028877610329921755,0.34778591056732877,0.5068235125665774,False
ENSG00000234117,0.192505886060876,0.17074770497096853,0.021758181089907486,0.3478318106688747,0.506873367813772,False
ENSG00000221601,0.11127573598591753,0.10480459970157835,0.0064711362843391795,0.3479214302761099,0.5069869272485702,False
ENSG00000272371,0.17787443911389794,0.19880706492982234,-0.020932625815924394,0.3479519818868404,0.506997371994592,False
ENSG00000265386,0.19245750161095587,0.1718635077603315,0.02059399385062438,0.34794812580714773,0.506997371994592,False
ENSG00000273245,1.134326485967021,1.1509364057579043,-0.016609919790883332,0.3479947411096168,0.5070426383097447,False
ENSG00000166317,0.8229061580015781,0.8457037629788184,-0.02279760497724037,0.34801612383085867,0.507056756188345,False
ENSG00000164400,0.39201689535523626,0.42534746619332325,-0.03333057083808699,0.34810444561624054,0.507134880217313,False
ENSG00000256597,0.5287421984191499,0.4981716990910267,0.030570499328123224,0.34810402474866287,0.507134880217313,False
ENSG00000222327,0.1181282113744811,0.10995091330662579,0.008177298067855304,0.3481048292246459,0.507134880217313,False
ENSG00000236197,0.9365579046086184,0.9104106391171544,0.026147265491464067,0.3481687540761248,0.50721096831966,False
ENSG00000261837,0.2072046367125477,0.23284553297610394,-0.02564089626355623,0.3482214335694157,0.507270669663405,False
ENSG00000261668,1.0504762037402573,1.0344826595460552,0.01599354419420207,0.3482401290013971,0.5072808624659898,False
ENSG00000136940,1.9844095289126213,1.9795334923597436,0.004876036552877716,0.34826275998344836,0.5072967873009597,False
ENSG00000254447,0.7635552278983501,0.7385779974198764,0.024977230478473667,0.3484281943352088,0.5075207185407342,False
ENSG00000261400,0.818613609253166,0.8380655355924806,-0.019451926339314696,0.34871330031143166,0.507901882352701,False
ENSG00000166928,2.178021773545662,2.1594056575564866,0.01861611598917534,0.3487050057072121,0.507901882352701,False
ENSG00000167555,1.8653851825565029,1.8754904855748686,-0.010105303018365763,0.34874345661889894,0.5079287444787329,False
ENSG00000119537,2.301194387206554,2.3106403856565323,-0.009445998449978177,0.3487910889267757,0.5079639962764659,False
ENSG00000130294,0.868056193995446,0.9046796924345991,-0.036623498439153135,0.34878895940130594,0.5079639962764659,False
ENSG00000197496,0.953184151748202,0.9254714385941956,0.027712713154006474,0.3488045871146347,0.5079665942722966,False
ENSG00000282133,1.3609501300832534,1.3755176278311778,-0.01456749774792443,0.3488605329538569,0.5080139462179494,False
ENSG00000265882,0.6230859065131232,0.669378895557437,-0.04629298904431378,0.3488586275766695,0.5080139462179494,False
ENSG00000274841,0.4140302753839668,0.3818722128507986,0.03215806253316822,0.3489005744493192,0.5080551935876231,False
ENSG00000286251,0.185854345087604,0.166034729737575,0.01981961535002902,0.34893355447910446,0.5080861559058901,False
ENSG00000250514,1.0099381192349393,0.9900369686895681,0.019901150545371116,0.34898205927758763,0.5081397211797465,False
ENSG00000046647,1.909183131016229,1.9161847044455347,-0.00700157342930563,0.34905909591686024,0.5082348256075083,False
ENSG00000260000,0.9838069911719189,1.0003468982004124,-0.016539907028493506,0.34910202279814606,0.5082802610413997,False
ENSG00000261507,0.11628008675680285,0.10699340645003201,0.009286680306770836,0.34916144859168285,0.5083497144534362,False
ENSG00000284042,0.12995028254375102,0.15067175859180143,-0.020721476048050413,0.3492309222952018,0.5084337916228584,False
ENSG00000116017,3.1207805526407606,3.095963101660843,0.0248174509799175,0.34927703165270907,0.5084549637109509,False
ENSG00000285108,1.2406994079504081,1.2312141726924481,0.009485235257959967,0.3492691140864962,0.5084549637109509,False
ENSG00000100625,0.8003836748109915,0.8291515257357324,-0.02876785092474088,0.349292367086814,0.5084549637109509,False
ENSG00000204653,0.1524650918526523,0.17213578951792682,-0.019670697665274517,0.3492833766298622,0.5084549637109509,False
ENSG00000183098,0.28390162871757313,0.25888685025876135,0.02501477845881178,0.34932998789012515,0.50845852124327,False
ENSG00000269873,0.48653307692392067,0.4546500680375912,0.031883008886329445,0.3493277292716521,0.50845852124327,False
ENSG00000280277,0.644363869771301,0.6714953293559761,-0.02713145958467511,0.34931159749157226,0.50845852124327,False
ENSG00000261587,1.0533010912035656,1.0301262958101525,0.02317479539341316,0.3493629500118719,0.5084894304489243,False
ENSG00000258947,0.9292784523035431,0.9732552547241619,-0.043976802420618744,0.34940675588351,0.5085361198689886,False
ENSG00000274124,0.42314266613676105,0.456642846154882,-0.03350018001812094,0.3494778206563577,0.5086159654416084,False
ENSG00000199603,0.19193228805251772,0.17127721024377168,0.020655077808746036,0.34948507497862613,0.5086159654416084,False
ENSG00000259119,0.3890235999382471,0.4224267965857533,-0.033403196647506184,0.34955638655945986,0.5086809265871882,False
ENSG00000233061,1.0421996330962793,1.0589953959366367,-0.016795762840357442,0.34956490398200357,0.5086809265871882,False
ENSG00000228737,0.43919330985765,0.4078779807354838,0.03131532912216617,0.3495432741143427,0.5086809265871882,False
ENSG00000285752,1.1008022820175478,1.1184745458842213,-0.017672263866673532,0.3496266417832534,0.5087536935452086,False
ENSG00000196562,3.840840029082606,3.8125467715957777,0.028293257486828427,0.3496494788864962,0.5087698517819917,False
ENSG00000277579,0.31162470691274413,0.3400936083515073,-0.028468901438763183,0.3497263197761127,0.5088645864187495,False
ENSG00000174695,3.0583510327835617,3.0329230540041716,0.02542797877939007,0.349751551341018,0.5088842237627274,False
ENSG00000232564,0.8973970680588353,0.9229379739988858,-0.02554090594005043,0.3497982973592011,0.508935162004665,False
ENSG00000241168,1.0897286790112752,1.068631961073874,0.02109671793740131,0.34991693760690346,0.5090906950326507,False
ENSG00000260126,1.239487149693129,1.227846045737417,0.011641103955712051,0.3499781329648026,0.5091626444257108,False
ENSG00000254894,0.10928174337748377,0.10376592723219577,0.005515816145287997,0.3500268185010019,0.5092163897963212,False
ENSG00000162267,0.1698217422324077,0.14818078128747023,0.021640960944937476,0.35005169858818364,0.5092355007340112,False
ENSG00000199674,0.1199541726928302,0.11116447744626616,0.008789695246564033,0.35016206250199533,0.5093789632753204,False
ENSG00000231882,0.4264976400206857,0.39290865781539797,0.03358898220528772,0.35019376791312196,0.509407995907974,False
ENSG00000257534,0.43611756558215825,0.47222139576419336,-0.03610383018203511,0.35021636371679477,0.5094237757824753,False
ENSG00000179151,2.5344413496331297,2.5450531695864065,-0.010611819953276758,0.35048655955745567,0.5097997008617319,False
ENSG00000262873,0.8140403261644649,0.7848354706915406,0.029204855472924285,0.35050618101832887,0.509811140358159,False
ENSG00000105137,0.9331341186021354,0.9706645144632168,-0.03753039586108142,0.3505626186024742,0.5098590250028203,False
ENSG00000224897,1.3279570771315967,1.336422786324777,-0.008465709193180349,0.35055879222152053,0.5098590250028203,False
ENSG00000183395,0.20746941326071044,0.1872112527189544,0.020258160541756054,0.350575493214485,0.5098606490562019,False
ENSG00000132141,1.3262852134701535,1.3345298700710477,-0.00824465660089424,0.3506081130695471,0.5098909885982752,False
ENSG00000261856,0.6602251894703537,0.6865992210661521,-0.02637403159579843,0.3506274357615412,0.5099019886286039,False
ENSG00000188585,0.9151335667627419,0.8876180583403985,0.027515508422343404,0.35066775415155294,0.509943520013206,False
ENSG00000178412,0.2793419888754148,0.3084692149342694,-0.029127226058854594,0.3507110274327221,0.5099893454917883,False
ENSG00000178217,1.0957655010805076,1.0778114146458695,0.01795408643463814,0.35082323703560503,0.5101354088586882,False
ENSG00000272368,1.2036428824767837,1.1908486162846004,0.012794266192183379,0.35088554831069607,0.5102089072294519,False
ENSG00000277234,0.10956060577947921,0.10384521922003721,0.005715386559441996,0.350907043823355,0.5102230540627081,False
ENSG00000266721,0.2382667329111207,0.26665212372810476,-0.028385390816984074,0.3509823172897635,0.5103153911157462,False
ENSG00000166960,0.12284820870341974,0.13835914292705892,-0.01551093422363918,0.351017184552631,0.5103489748115921,False
ENSG00000198538,1.7690864823452523,1.7791741146646858,-0.010087632319433437,0.351128724543847,0.5104940281095299,False
ENSG00000228768,0.3229250321586944,0.29460124515235947,0.028323787006334922,0.3511903037880759,0.510548528058049,False
ENSG00000183891,1.762082055975303,1.7746619740324938,-0.012579918057190831,0.3511925824227654,0.510548528058049,False
ENSG00000271538,0.6708329504554048,0.6409659766778627,0.029866973777542105,0.35120153226122597,0.510548528058049,False
ENSG00000215203,0.11080637586728319,0.10453124862507934,0.006275127242203846,0.35122989830175266,0.5105555321665013,False
ENSG00000276137,0.10750177195383197,0.11796434039449505,-0.010462568440663081,0.3512293680590832,0.5105555321665013,False
ENSG00000259293,0.9562132121658581,0.9339378140229093,0.022275398142948766,0.3513682157542948,0.5107223524202557,False
ENSG00000224382,0.7561010178370904,0.7274653513956224,0.028635666441467977,0.3513679870812535,0.5107223524202557,False
ENSG00000196826,0.19708334648007458,0.16413959771085362,0.03294374876922096,0.3514199641215471,0.5107804486224659,False
ENSG00000132603,2.11115890538291,2.1067430189604264,0.004415886422483695,0.3514491154902091,0.5108056978381744,False
ENSG00000229457,0.1783781241937851,0.19738276065576474,-0.01900463646197964,0.35152509980360347,0.5108990113548618,False
ENSG00000263280,0.32364917192415343,0.29637357338216724,0.02727559854198619,0.3515774344820647,0.5109237002394775,False
ENSG00000227197,0.11827021591857462,0.13193409912537218,-0.013663883206797567,0.35155992172691897,0.5109237002394775,False
ENSG00000253956,0.2948995804776139,0.32458750625572097,-0.029687925778107083,0.35157524616079094,0.5109237002394775,False
ENSG00000261229,0.9557557273138958,0.931441084205997,0.02431464310789877,0.3516541257604675,0.5110180246431351,False
ENSG00000143155,2.3814418458929647,2.39136573932048,-0.009923893427515207,0.35170992306758997,0.5110819809651119,False
ENSG00000254662,0.2277925918526083,0.25292357075109734,-0.02513097889848903,0.3518139953498137,0.5111989505195179,False
ENSG00000177133,0.30806689513864716,0.27663550720764035,0.031431387931006805,0.3518085973573304,0.5111989505195179,False
ENSG00000111261,2.9061792376918505,2.872743961748994,0.033435275942856446,0.351864321301407,0.5112487629748258,False
ENSG00000234717,0.4812385849581465,0.45002613225765814,0.031212452700488336,0.3518896885213272,0.5112487629748258,False
ENSG00000134115,0.2740391522745886,0.24684582373270486,0.02719332854188372,0.3518951791601823,0.5112487629748258,False
ENSG00000200897,0.1272156308184842,0.11546907775989072,0.01174655305859347,0.3518954368588342,0.5112487629748258,False
ENSG00000253505,1.0153574882107874,1.041295929964248,-0.025938441753460495,0.3519111137411084,0.5112544098484215,False
ENSG00000284797,0.36402746948939557,0.394477100309452,-0.030449630820056417,0.35195699615448783,0.511303937292608,False
ENSG00000252784,0.630439908848936,0.659639676164651,-0.029199767315715053,0.3520131807307566,0.5113684273376147,False
ENSG00000272396,0.30460813140891935,0.27783597700861823,0.026772154400301118,0.35204129617407554,0.5113921384877035,False
ENSG00000213215,0.7913632906437194,0.832368429887039,-0.04100513924331961,0.35213445929786824,0.5115022933015412,False
ENSG00000167711,1.5555417365419562,1.5472274469702778,0.008314289571678346,0.35214071816827497,0.5115022933015412,False
ENSG00000267580,0.21378495643226947,0.19194835729952814,0.02183659913274133,0.3522569687150193,0.511648722661686,False
ENSG00000205981,1.8387531352292017,1.8461214055547361,-0.007368270325534443,0.3522651249928427,0.511648722661686,False
ENSG00000268955,0.25514342681161223,0.22338623622763665,0.03175719058397558,0.3523185437033327,0.5117091710412519,False
ENSG00000207003,0.37293323376384135,0.4050269369954047,-0.03209370323156335,0.35236334848121054,0.5117571048729186,False
ENSG00000274605,1.1037869530825681,1.088537335196426,0.015249617886142097,0.3524308055846551,0.5118379336381338,False
ENSG00000056736,1.2834141392890457,1.265186306074711,0.018227833214334632,0.3525066713119124,0.5119309684885112,False
ENSG00000237738,0.5778183742177267,0.5436976102487577,0.034120763968969015,0.3525655216174779,0.5119992871365939,False
ENSG00000149742,0.512455612516152,0.5449607321556438,-0.032505119639491764,0.35261042332464143,0.5120473455887755,False
ENSG00000258757,0.2560993681418706,0.28315472237601397,-0.027055354234143347,0.35271050458872066,0.5121755277771313,False
ENSG00000138131,0.8117712197091475,0.8372178183415644,-0.02544659863241694,0.35273138325834563,0.5121886941108276,False
ENSG00000222714,0.14549044153079693,0.1313515555162099,0.014138886014587043,0.352773147605695,0.5122150343085804,False
ENSG00000282975,0.11235049325268483,0.10526395565062475,0.007086537602060072,0.3527657538993988,0.5122150343085804,False
ENSG00000131013,2.019668523713107,2.0287248799931996,-0.009056356280092714,0.35284964543964503,0.5123089524944529,False
ENSG00000226715,0.4790379774821081,0.5097174241579636,-0.030679446675855537,0.35286400673626184,0.5123126502194569,False
ENSG00000214336,0.8078477174145192,0.7759637465872177,0.031883970827301544,0.3528793848838252,0.5123178239827679,False
ENSG00000241985,0.6705565996628348,0.6352741786320834,0.03528242103075141,0.3528974684992767,0.5123269251241801,False
ENSG00000259357,0.5084172825618908,0.537894380492454,-0.02947709793056319,0.35293758691274346,0.5123680141043621,False
ENSG00000151773,1.5351434841250573,1.5420369295462153,-0.006893445421157995,0.35311226353465563,0.5125529585476759,False
ENSG00000250891,0.13154198200985934,0.11915332922792189,0.012388652781937445,0.3531060199787118,0.5125529585476759,False
ENSG00000157216,3.1171627299905236,3.140533329387464,-0.023370599396940417,0.3530927631376889,0.5125529585476759,False
ENSG00000272249,0.1101436476456739,0.10424997255374198,0.005893675091931921,0.35311151815547714,0.5125529585476759,False
ENSG00000100906,3.8904522381815294,3.8677441353554034,0.02270810282612601,0.35313976821456794,0.5125757244883117,False
ENSG00000207864,0.4283936909232137,0.46176484170378285,-0.033371150780569125,0.3531536871533626,0.5125787701175278,False
ENSG00000232342,0.9423874328703636,0.9669121749402166,-0.024524742069853,0.3531836270950488,0.5126050681702514,False
ENSG00000266248,0.13977372719008652,0.15902843799291744,-0.01925471080283092,0.3532404217127896,0.5126703396054519,False
ENSG00000278831,1.035864953182998,1.0582038040400021,-0.022338850857004156,0.35329117078524097,0.5127268328511799,False
ENSG00000230923,0.18671825876007592,0.21155022581301935,-0.024831967052943438,0.35351269008754693,0.5129968134752124,False
ENSG00000272234,0.45154264638496805,0.48212321543708453,-0.03058056905211648,0.35349756699317303,0.5129968134752124,False
ENSG00000134028,1.220518672640953,1.2073420049594914,0.013176667681461529,0.35350813136954196,0.5129968134752124,False
ENSG00000257906,0.5904741875237256,0.6239632678796079,-0.03348908035588227,0.353639260339757,0.513146139944883,False
ENSG00000188373,0.17883944288861184,0.16073638591663322,0.018103056971978615,0.35363456113637126,0.513146139944883,False
ENSG00000175202,0.23169032575343015,0.25814404929466145,-0.026453723541231294,0.35369180208513906,0.513205207087766,False
ENSG00000241227,0.2658333122472571,0.29724764722217634,-0.031414334974919245,0.35385249387170714,0.5134211902482378,False
ENSG00000145649,2.6749515498512433,2.706884132751602,-0.0319325829003585,0.3540178436485415,0.5136439172259413,False
ENSG00000270118,0.4656602110598597,0.4995761651205478,-0.03391595406068809,0.35405159969514655,0.5136757065571681,False
ENSG00000241679,1.1501539605448647,1.1380220780689962,0.012131882475868494,0.35408084089665093,0.5137009436181027,False
ENSG00000281706,1.2668363411407215,1.2769022301469497,-0.01006588900622818,0.3541319769251985,0.5137579429711403,False
ENSG00000081692,2.1438154370763054,2.135596771241601,0.008218665834704542,0.35421750162193166,0.513864826296605,False
ENSG00000273886,0.452475434107091,0.4211049241905147,0.031370509916576306,0.3543298920047353,0.514010675331237,False
ENSG00000162148,1.7877099839358401,1.7765026824954355,0.011207301440404605,0.3543425535136042,0.5140118471886536,False
ENSG00000184719,1.5697086933916433,1.562177665444256,0.007531027947387248,0.35449266256346346,0.5142123946858722,False
ENSG00000276019,0.12881257936051274,0.14606234568149606,-0.017249766320983323,0.35452233667811783,0.5142382366741336,False
ENSG00000202360,0.18859618655530988,0.21088482658454102,-0.022288640029231144,0.35455659804473294,0.5142555723373005,False
ENSG00000276054,1.0407844318416517,1.058500004281866,-0.017715572440214267,0.35455800673773197,0.5142555723373005,False
ENSG00000279684,0.8876481300589593,0.8660337438262053,0.021614386232753913,0.35466048540486095,0.5143870034320351,False
ENSG00000223374,0.11445657873590226,0.10612007641034986,0.0083365023255524,0.3547086476236331,0.5144396497175023,False
ENSG00000280255,0.2143829417067033,0.23793270142034595,-0.02354975971364265,0.3549156006376122,0.5147225816203604,False
ENSG00000272512,1.1002407755078145,1.0680641062609089,0.032176669246905654,0.3549587007805006,0.5147678720425687,False
ENSG00000285588,0.7903018327180468,0.7613512283713442,0.028950604346702602,0.354986724308039,0.5147912957718379,False
ENSG00000124721,1.1215893704490534,1.1396275638402285,-0.018038193391175072,0.3550221121021936,0.5148253970199451,False
ENSG00000115694,3.1331454715785236,3.1475968342377536,-0.014451362659229972,0.3550626440744392,0.5148669554240205,False
ENSG00000231806,1.1944218364711094,1.1756458610319525,0.01877597543915699,0.355075873282073,0.5148689213553096,False
ENSG00000265514,0.5618133031226299,0.5287963622925259,0.03301694083010398,0.3551626894118577,0.5149775864698183,False
ENSG00000260102,0.23367148367944524,0.21089897243502642,0.022772511244418814,0.3552381431661682,0.515069769689857,False
ENSG00000264272,0.1294459446850309,0.14373690388871738,-0.014290959203686476,0.355253372289815,0.5150746282801675,False
ENSG00000226542,0.60948290693483,0.5785867121462298,0.030896194788600173,0.3553469691305936,0.5151931065033913,False
ENSG00000266950,0.1776849456373583,0.20082866686188725,-0.023143721224528957,0.35538314425501294,0.5152283277943873,False
ENSG00000255931,0.2063199682098713,0.23018864509974335,-0.023868676889872043,0.35540041101256903,0.5152361346239854,False
ENSG00000196468,0.14025308655171437,0.12641510895032268,0.013837977601391688,0.35542558500081445,0.5152554039312088,False
ENSG00000173786,3.0929329820506064,3.06760905526967,0.0253239267809362,0.35545893462888645,0.5152555408984727,False
ENSG00000189195,1.447515128280064,1.4590643265098893,-0.011549198229825253,0.35546132661434426,0.5152555408984727,False
ENSG00000249786,1.2087455933745064,1.2210035199334202,-0.012257926558913779,0.3554513292616195,0.5152555408984727,False
ENSG00000207264,0.11394363060287178,0.1061401694520622,0.007803461150809585,0.35550851552389506,0.5152894928857393,False
ENSG00000248508,1.654876462805668,1.6606890102065786,-0.005812547400910528,0.35550768480492634,0.5152894928857393,False
ENSG00000155719,1.2362206828790303,1.247794884575906,-0.011574201696875619,0.35554735942583937,0.5153285696497986,False
ENSG00000264910,0.7904404784516289,0.8175604250712141,-0.027119946619585167,0.35558523445566903,0.5153662395702121,False
ENSG00000229921,0.6300948507850495,0.594591648455258,0.03550320232979143,0.3556356610047554,0.5154220978659495,False
ENSG00000130713,2.120028471714759,2.113371938875995,0.0066565328387637734,0.35567912434302595,0.5154678609968462,False
ENSG00000204700,0.41990316228590074,0.39016621040196475,0.02973695188393599,0.3557250174091491,0.5155171422335717,False
ENSG00000135100,0.5159474857402003,0.48419884609997044,0.03174863964022989,0.35574780350806257,0.5155329346496045,False
ENSG00000108641,1.325566062518991,1.3137030653606356,0.01186299715835526,0.3558018648796789,0.5155940471453522,False
ENSG00000196240,0.16514843927840026,0.1850888178828222,-0.019940378604421938,0.35581447558166124,0.5155950912162932,False
ENSG00000244754,3.369298716698414,3.4030435314171243,-0.03374481471871027,0.3558722890964865,0.5156002711810856,False
ENSG00000260740,0.8534375061993867,0.8764310187278809,-0.02299351252849413,0.3558809413979247,0.5156002711810856,False
ENSG00000231150,0.16663876773040365,0.1502880005298296,0.016350767200574046,0.3558555146710436,0.5156002711810856,False
ENSG00000121314,0.17088855663839198,0.1912516541820945,-0.020363097543702524,0.35588939226347516,0.5156002711810856,False
ENSG00000224356,1.0151062978973513,1.0352850805880447,-0.020178782690693398,0.3558754996172099,0.5156002711810856,False
ENSG00000256546,0.7077528253615305,0.7372802098143245,-0.029527384452794014,0.3558852949510065,0.5156002711810856,False
ENSG00000004838,1.5279510610423013,1.5373212763617974,-0.009370215319496111,0.35593414301182746,0.5156478766344339,False
ENSG00000220008,1.4720463931499652,1.461553333512866,0.010493059637099122,0.35595734097086984,0.5156642560558523,False
ENSG00000182327,0.2589319894497312,0.23323048506692254,0.025701504382808688,0.35602592493467344,0.5157463814706436,False
ENSG00000278075,0.7003525067906181,0.6746529621704044,0.025699544620213732,0.3560391146873877,0.5157482589005911,False
ENSG00000241269,0.6291586017286002,0.599056863215262,0.030101738513338194,0.35605718494001415,0.5157572057240057,False
ENSG00000263924,0.2519801988659091,0.22851718997158876,0.023463008894320347,0.3560907085270669,0.5157620297394656,False
ENSG00000213279,1.540715568186272,1.5359907646889026,0.004724803497369479,0.3560961974118456,0.5157620297394656,False
ENSG00000267583,0.4436582134478462,0.41126868722324933,0.03238952622459684,0.3560825238000025,0.5157620297394656,False
ENSG00000227214,0.43553141853349575,0.46702716592601445,-0.0314957473925187,0.3561255113961669,0.5157872595414824,False
ENSG00000259762,0.351148913664235,0.37910553261120367,-0.02795661894696866,0.35617932730828983,0.5158173277037349,False
ENSG00000258338,0.14560100092741518,0.16313361721357753,-0.017532616286162345,0.3561819579695348,0.5158173277037349,False
ENSG00000143631,0.10776964266033799,0.12123863573188441,-0.01346899307154642,0.3561677319895705,0.5158173277037349,False
ENSG00000241313,0.5165847523755337,0.5480966767594327,-0.03151192438389905,0.3562279704450988,0.5158667339837971,False
ENSG00000234089,0.44328347006874047,0.4752029684105024,-0.03191949834176194,0.35630321654930774,0.5158734526217862,False
ENSG00000222036,0.20271719106211974,0.18062916878118068,0.022088022280939063,0.356299858419595,0.5158734526217862,False
ENSG00000228613,0.6031024007955028,0.5750373786420439,0.028065022153458963,0.35625890954619743,0.5158734526217862,False
ENSG00000270265,0.6211920445025919,0.6488258151851009,-0.02763377068250894,0.3562453958550834,0.5158734526217862,False
ENSG00000279157,0.1314265343407765,0.12074760429127143,0.01067893004950507,0.3563086345498252,0.5158734526217862,False
ENSG00000130037,1.0091071233446456,1.0371703451365886,-0.028063221791942983,0.3563166792572815,0.5158734526217862,False
ENSG00000100320,1.1464728094071222,1.164626293946477,-0.018153484539354947,0.3563070042519725,0.5158734526217862,False
ENSG00000148377,0.29857199404938006,0.32894539884892626,-0.0303734047995462,0.35632778296999146,0.5158734526217862,False
ENSG00000258873,0.4746109247187168,0.5103188002685887,-0.03570787554987187,0.3563955418304745,0.5159249571503138,False
ENSG00000230612,0.944409839718167,0.9679629456686079,-0.0235531059504408,0.3564428970431246,0.5159249571503138,False
ENSG00000212370,0.13441872601679822,0.15114538137398736,-0.016726655357189146,0.35639908957299105,0.5159249571503138,False
ENSG00000276169,0.14607647296633613,0.16357635592100678,-0.017499882954670642,0.3564585410655029,0.5159249571503138,False
ENSG00000234181,0.24167069081497602,0.2683024621995237,-0.02663177138454767,0.356409368063351,0.5159249571503138,False
ENSG00000267551,1.082434632203951,1.0658318611653093,0.016602771038641828,0.3564439669188978,0.5159249571503138,False
ENSG00000231681,0.4045741898142354,0.3735356510840196,0.03103853873021578,0.3564497149052681,0.5159249571503138,False
ENSG00000206538,0.9970407804679123,1.0183758067647655,-0.021335026296853132,0.3564447147848847,0.5159249571503138,False
ENSG00000236819,0.5940076786681265,0.5657527747342822,0.028254903933844333,0.3565078535567031,0.5159791079663335,False
ENSG00000286062,0.13892598483242502,0.12696107169038312,0.0119649131420419,0.35662425446826385,0.5161303499935693,False
ENSG00000165078,0.4398385574982122,0.4090280896777838,0.0308104678204284,0.3566395917122084,0.5161353207427992,False
ENSG00000249404,0.10928590748238902,0.10382157999317673,0.005464327489212287,0.35666695931055115,0.5161577011274673,False
ENSG00000072201,0.38730772355154663,0.42031481283877054,-0.0330070892872239,0.35671224828605497,0.5162060144311097,False
ENSG00000243642,0.5611026997562678,0.5945997942812675,-0.033497094524999715,0.3568011611838797,0.5163174515256149,False
ENSG00000126953,1.56864999430523,1.563429689034915,0.005220305270315029,0.3568487018500106,0.516369014526713,False
ENSG00000251359,0.6308320940348946,0.5993932071456253,0.031438886889269324,0.3568787334392851,0.5163952388590404,False
ENSG00000235659,0.6886061099872327,0.6485291304623989,0.0400769795248338,0.3569713226015899,0.5165119777761268,False
ENSG00000232002,0.11102768868991478,0.10482024198412934,0.0062074467057854354,0.35706497962243855,0.5166302539662264,False
ENSG00000236054,0.457794657155108,0.4924011631272342,-0.03460650597212622,0.3571168949983874,0.5166429288650735,False
ENSG00000234438,0.10740826744257885,0.11948646897099567,-0.012078201528416821,0.3570899043414557,0.5166429288650735,False
ENSG00000080007,1.198485930917959,1.224543970865598,-0.02605803994763911,0.35711925037934833,0.5166429288650735,False
ENSG00000212409,0.14531214808743362,0.13134914324234878,0.013963004845084837,0.3571213972696011,0.5166429288650735,False
ENSG00000171540,0.1413969237504451,0.16078953332737145,-0.019392609576926345,0.35719137506427867,0.516703730494599,False
ENSG00000267838,1.4097806092477403,1.4201462758985954,-0.010365666650855143,0.3571906104701734,0.516703730494599,False
ENSG00000251095,0.7644239930727142,0.7293056746906407,0.03511831838207358,0.3571991727748678,0.516703730494599,False
ENSG00000200656,0.12697734456438092,0.11669650642803184,0.010280838136349085,0.357259289495127,0.5167734528780169,False
ENSG00000255641,1.6084386314716514,1.5795216813662192,0.02891695010543227,0.35728569909445984,0.5167944150849949,False
ENSG00000250548,1.4169818707870774,1.3897413456504428,0.027240525136634552,0.3573747781246118,0.5168650618873224,False
ENSG00000143322,2.027297495516223,2.0335242238296365,-0.006226728313413421,0.3573822187248942,0.5168650618873224,False
ENSG00000279024,1.130791524875145,1.107709395237292,0.023082129637852944,0.3573694774510574,0.5168650618873224,False
ENSG00000280037,0.867153010289102,0.891319776313494,-0.02416676602439205,0.35735486842788033,0.5168650618873224,False
ENSG00000273006,0.32472359513702037,0.2959121757882622,0.028811419348758194,0.35762682955700487,0.517201581179309,False
ENSG00000252577,0.8393982937549985,0.8651776471009177,-0.025779353345919187,0.35767329438513573,0.5172515279113771,False
ENSG00000173976,0.847663811579168,0.8195234430120338,0.0281403685671342,0.35772563605364227,0.517302480817898,False
ENSG00000257510,0.32211450734174046,0.34876431949899983,-0.026649812157259367,0.3577323868802045,0.517302480817898,False
ENSG00000265678,0.1251798629204163,0.11569719326001875,0.009482669660397555,0.3577844808302837,0.5173605589650391,False
ENSG00000266317,0.23360436369129123,0.26133964797051823,-0.027735284279227,0.3578619340518593,0.5174553018203599,False
ENSG00000173662,0.2579852024798639,0.2850841594818789,-0.02709895700201498,0.35792969951809694,0.5175360306836692,False
ENSG00000157330,1.0028589292742722,1.026890444798364,-0.024031515524091773,0.3579843994758085,0.5175978631746019,False
ENSG00000196632,0.8680214468884131,0.8873606604202593,-0.0193392135318462,0.3580283576569252,0.5176441608788093,False
ENSG00000236947,0.2795116538257742,0.2536045871030721,0.0259070667227021,0.35814398396041147,0.5177844145053544,False
ENSG00000230479,0.16079125285700116,0.18131338958144871,-0.020522136724447554,0.3581497260398485,0.5177844145053544,False
ENSG00000255081,0.46589190978033573,0.4341703287182563,0.03172158106207945,0.3581611861053918,0.5177844145053544,False
ENSG00000199363,0.572958518855567,0.5420837822153103,0.03087473664025675,0.35828107920055796,0.517940473308901,False
ENSG00000166004,1.9684428784922887,1.9757089419574765,-0.0072660634651877665,0.35834139682568866,0.5180104007251505,False
ENSG00000245614,0.8958629105112165,0.8704064051911191,0.025456505320097356,0.3583956846910845,0.5180716072824688,False
